Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=768
epoch_num=10000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=5
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.log'
lr=0.01
lr_bert=0.01
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-base-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.txt'
rnn_hidden_dim=200
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.01-frozen=TRUE-lr0.01.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
            372 |          65.36 |          79.85 |          68.29 |          71.14 
            373 |          57.46 |          78.50 |          66.07 |          70.36 
            374 |          61.19 |          78.60 |          66.53 |          70.91 
            375 |          60.24 |          79.38 |          67.56 |          71.45 
            376 |          59.77 |          78.67 |          66.39 |          70.46 
            377 |          62.20 |          79.39 |          67.03 |          70.92 
            378 |          62.56 |          78.80 |          67.18 |          70.90 
            379 |          60.06 |          78.73 |          66.93 |          70.78 
            380 |          60.53 |          78.75 |          67.64 |          71.03 
            381 |          63.59 |          79.97 |          68.64 |          70.99 
            382 |          65.35 |          79.12 |          66.81 |          70.48 
            383 |          64.36 |          79.93 |          67.21 |          70.76 
            384 |          63.96 |          80.07 |          67.80 |          71.21 
            385 |          63.04 |          79.62 |          67.38 |          70.28 
            386 |          59.73 |          79.46 |          67.11 |          70.83 
            387 |          59.26 |          79.31 |          67.69 |          71.25 
            388 |          61.62 |          79.18 |          67.22 |          70.10 
            389 |          60.89 |          79.86 |          68.51 |          70.69 
            390 |          56.44 |          80.26 |          68.35 |          70.81 
            391 |          58.19 |          80.10 |          67.82 |          70.90 
            392 |          59.77 |          79.41 |          66.94 |          70.36 
            393 |          62.87 |          80.20 |          68.25 |          70.53 
            394 |          60.55 |          79.95 |          67.22 |          70.25 
            395 |          64.49 |          80.02 |          66.91 |          70.43 
            396 |          62.58 |          80.47 |          67.91 |          70.91 
            397 |          59.53 |          80.25 |          67.96 |          70.61 
            398 |          60.32 |          80.11 |          67.04 |          70.62 
            399 |          61.07 |          80.08 |          67.14 |          69.93 
            400 |          61.72 |          80.17 |          67.80 |          70.67 
            401 |          62.04 |          80.45 |          68.07 |          71.27 
            402 |          59.76 |          79.84 |          66.76 |          70.95 
            403 |          60.42 |          80.15 |          67.72 |          71.15 
            404 |          61.23 |          80.24 |          67.43 |          71.05 
            405 |          60.22 |          79.76 |          67.50 |          70.86 
            406 |          63.10 |          80.81 |          67.94 |          71.41 
            407 |          59.06 |          79.48 |          65.68 |          70.40 
            408 |          63.29 |          80.48 |          67.82 |          71.80 
            409 |          62.74 |          80.33 |          67.87 |          71.49 
            410 |          62.92 |          80.21 |          66.65 |          70.91 
            411 |          59.89 |          80.09 |          65.90 |          70.72 
            412 |          60.62 |          80.59 |          67.00 |          70.94 
            413 |          55.70 |          80.55 |          67.29 |          71.45 
            414 |          54.60 |          79.50 |          66.47 |          70.77 
            415 |          60.70 |          80.49 |          67.94 |          71.66 
            416 |          60.57 |          80.97 |          68.25 |          71.93 
            417 |          62.76 |          80.83 |          67.71 |          70.80 
            418 |          63.49 |          80.99 |          68.00 |          71.81 
            419 |          55.15 |          81.03 |          67.69 |          71.54 
            420 |          53.26 |          80.70 |          68.02 |          71.74 
            421 |          59.65 |          80.91 |          67.85 |          71.88 
            422 |          58.84 |          80.89 |          68.05 |          71.66 
            423 |          62.49 |          81.02 |          67.74 |          71.19 
            424 |          61.24 |          80.75 |          67.33 |          71.05 
            425 |          55.53 |          79.93 |          67.24 |          69.68 
            426 |          56.65 |          80.78 |          68.07 |          70.97 
            427 |          61.15 |          79.95 |          66.99 |          70.37 
            428 |          62.78 |          80.54 |          67.94 |          70.85 
            429 |          57.49 |          80.52 |          67.60 |          71.15 
            430 |          61.01 |          80.05 |          66.78 |          70.91 
            431 |          58.45 |          79.95 |          67.43 |          71.25 
            432 |          55.83 |          80.53 |          67.53 |          70.24 
            433 |          57.13 |          80.25 |          67.00 |          70.13 
            434 |          59.55 |          80.41 |          67.59 |          70.91 
            435 |          58.61 |          80.52 |          67.68 |          70.97 
            436 |          52.84 |          80.17 |          67.64 |          71.02 
            437 |          62.49 |          80.65 |          67.69 |          71.27 
            438 |          59.12 |          80.42 |          67.28 |          71.25 
            439 |          64.27 |          80.59 |          67.07 |          71.24 
            440 |          58.71 |          80.61 |          68.19 |          71.86 
            441 |          65.00 |          80.40 |          67.76 |          71.34 
            442 |          64.55 |          80.54 |          67.44 |          71.43 
            443 |          61.98 |          80.39 |          66.80 |          70.65 
            444 |          59.37 |          80.69 |          67.92 |          71.74 
            445 |          67.57 |          80.90 |          67.06 |          71.33 
            446 |          59.23 |          80.98 |          67.93 |          71.28 
            447 |          64.43 |          80.76 |          67.75 |          71.20 
            448 |          58.65 |          80.59 |          67.32 |          71.09 
            449 |          61.17 |          81.07 |          68.15 |          71.68 
            450 |          64.20 |          80.16 |          67.00 |          70.04 
            451 |          54.35 |          80.15 |          68.09 |          70.67 
            452 |          56.65 |          80.05 |          67.47 |          70.27 
            453 |          59.17 |          81.27 |          68.00 |          71.05 
            454 |          63.92 |          80.52 |          68.20 |          70.66 
            455 |          64.11 |          80.53 |          67.30 |          69.98 
            456 |          58.80 |          80.52 |          67.54 |          70.52 
            457 |          59.39 |          80.93 |          67.97 |          70.72 
            458 |          60.63 |          80.28 |          67.65 |          70.67 
            459 |          58.11 |          81.34 |          68.55 |          71.70 
            460 |          60.91 |          80.39 |          67.98 |          70.81 
            461 |          56.51 |          80.16 |          67.66 |          71.12 
            462 |          60.75 |          80.73 |          67.23 |          70.83 
            463 |          57.18 |          80.93 |          67.34 |          71.63 
            464 |          60.32 |          80.61 |          66.98 |          71.39 
            465 |          57.95 |          81.21 |          68.13 |          71.56 
            466 |          61.95 |          81.09 |          67.28 |          70.96 
            467 |          58.89 |          81.36 |          67.73 |          71.11 
            468 |          60.08 |          80.92 |          67.65 |          71.37 
            469 |          58.74 |          80.79 |          67.54 |          71.23 
            470 |          58.89 |          80.86 |          66.78 |          70.67 
            471 |          54.51 |          80.57 |          66.58 |          70.25 
            472 |          57.01 |          80.59 |          67.47 |          70.96 
            473 |          61.50 |          80.96 |          67.47 |          71.42 
            474 |          57.59 |          80.88 |          67.26 |          70.76 
            475 |          60.20 |          81.27 |          68.46 |          71.66 
            476 |          58.42 |          81.80 |          68.20 |          72.00 
            477 |          58.09 |          81.34 |          67.81 |          71.10 
            478 |          61.30 |          81.53 |          67.65 |          71.34 
            479 |          58.07 |          82.10 |          67.73 |          71.57 
            480 |          67.33 |          81.75 |          67.99 |          71.15 
            481 |          60.74 |          81.58 |          67.79 |          71.54 
            482 |          55.53 |          81.79 |          67.67 |          71.29 
            483 |          57.68 |          81.33 |          67.39 |          70.80 
            484 |          57.81 |          81.69 |          67.95 |          71.29 
            485 |          55.09 |          81.29 |          67.09 |          70.63 
            486 |          56.06 |          81.22 |          67.98 |          71.34 
            487 |          58.21 |          81.21 |          68.68 |          71.67 
            488 |          60.49 |          81.32 |          68.45 |          71.45 
            489 |          58.73 |          81.71 |          67.98 |          71.41 
            490 |          58.33 |          81.12 |          67.36 |          70.70 
            491 |          56.40 |          81.10 |          67.74 |          70.84 
            492 |          61.41 |          81.18 |          67.86 |          70.97 
            493 |          56.31 |          80.85 |          67.36 |          70.97 
            494 |          57.94 |          81.51 |          67.28 |          71.07 
            495 |          57.71 |          81.46 |          68.19 |          71.28 
            496 |          58.35 |          81.52 |          68.03 |          71.54 
            497 |          58.14 |          81.34 |          68.48 |          71.06 
            498 |          64.19 |          81.65 |          68.04 |          70.96 
            499 |          58.16 |          80.98 |          67.48 |          71.51 
            500 |          62.26 |          81.76 |          67.78 |          71.53 
            501 |          55.76 |          82.00 |          68.62 |          71.50 
            502 |          61.53 |          81.52 |          68.58 |          71.09 
            503 |          56.84 |          81.24 |          68.56 |          70.53 
            504 |          56.87 |          81.98 |          68.46 |          71.24 
            505 |          60.21 |          81.57 |          68.64 |          70.91 
            506 |          53.09 |          81.74 |          68.42 |          71.39 
            507 |          58.12 |          81.99 |          68.56 |          71.50 
            508 |          58.93 |          81.52 |          67.86 |          70.54 
            509 |          61.57 |          82.06 |          68.98 |          71.51 
            510 |          60.50 |          81.55 |          68.25 |          71.28 
            511 |          57.90 |          81.78 |          68.80 |          71.24 
            512 |          56.58 |          81.74 |          69.08 |          70.99 
            513 |          54.09 |          81.72 |          69.42 |          71.76 
            514 |          59.27 |          81.19 |          68.31 |          70.88 
            515 |          59.92 |          81.71 |          69.29 |          71.71 
            516 |          56.59 |          81.76 |          68.51 |          71.42 
            517 |          58.41 |          81.57 |          68.44 |          71.53 
            518 |          55.57 |          82.04 |          69.25 |          71.97 
            519 |          52.92 |          81.74 |          69.48 |          71.96 
            520 |          59.20 |          82.04 |          69.32 |          71.98 
            521 |          56.96 |          81.85 |          69.63 |          71.53 
            522 |          55.72 |          81.36 |          69.37 |          71.78 
            523 |          58.32 |          81.79 |          69.26 |          71.98 
            524 |          55.52 |          81.55 |          69.04 |          71.87 
            525 |          62.35 |          81.39 |          68.07 |          71.94 
            526 |          58.71 |          81.95 |          68.36 |          71.68 
            527 |          51.70 |          81.42 |          69.03 |          72.10 
